Date,Stock,Close_Price,Sector
2005-02-01,JNJ,3.614086406487023,Healthcare
2005-02-01,JPM,3.0634735228551837,Financials
2005-02-01,KO,2.4583548086344615,Consumer Staples
2005-02-01,LIN,3.421364532825915,Materials
2005-02-01,MCD,2.951666444850433,Consumer Discretionary
2005-02-01,META,3.3839616969687407,Technology
2005-02-01,META,3.3839616969687407,Communication Services
2005-02-01,MRK,2.691043728820047,Healthcare
2005-02-01,MSFT,2.859903540169533,Technology
2005-02-01,NEE,1.6978665096630408,Utilities
2005-02-01,NFLX,0.4243333183425542,Communication Services
2005-02-01,NKE,2.1403025345919127,Consumer Discretionary
2005-02-01,PEP,3.4322469274564975,Consumer Staples
2005-02-01,PFE,2.389156570436473,Healthcare
2005-02-01,PG,3.416063970143944,Consumer Staples
2005-02-01,PLD,2.9975555615256746,Real Estate
2005-02-01,SHW,2.4174524203771215,Materials
2005-02-01,SLB,3.218976909236543,Energy
2005-02-01,SO,2.5691865660148543,Utilities
2005-02-01,SPG,3.2253620072176608,Real Estate
2005-02-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-02-01,UNH,3.5917604456088004,Healthcare
2005-02-01,UNP,2.362656924613318,Industrials
2005-02-01,UPS,3.754675974132013,Industrials
2005-02-01,VNQ,3.1183481083864937,Real Estate
2005-02-01,VZ,2.4718193051323225,Communication Services
2005-02-01,WELL,2.5472040750000446,Real Estate
2005-02-01,WFC,2.82792399032839,Financials
2005-02-01,WMT,2.4371671329315228,Consumer Staples
2005-02-01,XOM,3.475267605765724,Energy
2005-03-01,AAPL,0.2263385912698614,Technology
2005-03-01,ABBV,3.1264741918993852,Healthcare
2005-03-01,AEP,2.736828710684119,Utilities
2005-03-01,AMT,2.6244637523487597,Real Estate
2005-03-01,AMZN,0.538538075690089,Technology
2005-03-01,AMZN,0.538538075690089,Consumer Discretionary
2005-03-01,APD,3.583554117823203,Materials
2005-03-01,BA,3.7163473585368965,Industrials
2005-03-01,BAC,3.3386950889550353,Financials
2005-03-01,C,5.659327063840964,Financials
2005-03-01,CAT,3.3176054723354436,Industrials
2005-03-01,CMCSA,2.0738474656632078,Communication Services
2005-03-01,COP,3.065159430303082,Energy
2005-03-01,COST,3.3983622252477637,Consumer Staples
2005-03-01,CVX,3.3188947221312333,Energy
2005-03-01,D,2.8130648928096704,Utilities
2005-03-01,DUK,2.972844017107464,Utilities
2005-03-01,ECL,3.26689105099262,Materials
2005-03-01,EOG,2.8548429010532033,Energy
2005-03-01,FCX,2.4998825079309324,Materials
2005-03-01,GOOGL,1.5042886663002868,Technology
2005-03-01,GOOGL,1.5042886663002868,Communication Services
2005-03-01,GS,4.396731034819325,Financials
2005-03-01,HD,3.158263424313451,Consumer Discretionary
2005-03-01,HON,3.1234846252413315,Industrials
2005-03-01,JNJ,3.641907194697524,Healthcare
2005-03-01,JPM,3.0086459682383,Financials
2005-03-01,KO,2.431598706465002,Consumer Staples
2005-03-01,LIN,3.486766781188017,Materials
2005-03-01,MCD,2.8912308612478874,Consumer Discretionary
2005-03-01,META,3.3839616969687407,Technology
2005-03-01,META,3.3839616969687407,Communication Services
2005-03-01,MRK,2.711959101071269,Healthcare
2005-03-01,MSFT,2.8228410938619968,Technology
2005-03-01,NEE,1.7097678381785035,Utilities
2005-03-01,NFLX,0.43825490016746715,Communication Services
2005-03-01,NKE,2.097538002761791,Consumer Discretionary
2005-03-01,PEP,3.4167158409328033,Consumer Staples
2005-03-01,PFE,2.3958598824558632,Healthcare
2005-03-01,PG,3.4143677421759313,Consumer Staples
2005-03-01,PLD,2.970929414904141,Real Estate
2005-03-01,SHW,2.415116870321641,Materials
2005-03-01,SLB,3.1536182953060123,Energy
2005-03-01,SO,2.570717968824823,Utilities
2005-03-01,SPG,3.2136319974669805,Real Estate
2005-03-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-03-01,UNH,3.6370127869220665,Healthcare
2005-03-01,UNP,2.456605247161041,Industrials
2005-03-01,UPS,3.6956112384375865,Industrials
2005-03-01,VNQ,3.0892501077930103,Real Estate
2005-03-01,VZ,2.4586666782882043,Communication Services
2005-03-01,WELL,2.47779450555124,Real Estate
2005-03-01,WFC,2.8427696903794235,Financials
2005-03-01,WMT,2.4076719906707384,Consumer Staples
2005-03-01,XOM,3.419765591735957,Energy
2005-04-01,AAPL,0.08174107905368488,Technology
2005-04-01,ABBV,3.1264741918993852,Healthcare
2005-04-01,AEP,2.770318727458121,Utilities
2005-04-01,AMT,2.568047296597627,Real Estate
2005-04-01,AMZN,0.4811908374975965,Technology
2005-04-01,AMZN,0.4811908374975965,Consumer Discretionary
2005-04-01,APD,3.5139237765370623,Materials
2005-04-01,BA,3.7343169708905153,Industrials
2005-04-01,BAC,3.3693906654515318,Financials
2005-04-01,C,5.70329499013227,Financials
2005-04-01,CAT,3.2798274698381684,Industrials
2005-04-01,CMCSA,2.022834536132206,Communication Services
2005-04-01,COP,3.0370417895971733,Energy
2005-04-01,COST,3.3145967978600233,Consumer Staples
2005-04-01,CVX,3.2043646115483715,Energy
2005-04-01,D,2.826013161254081,Utilities
2005-04-01,DUK,3.0141086834678665,Utilities
2005-04-01,ECL,3.2592577323299756,Materials
2005-04-01,EOG,2.8301242828795026,Energy
2005-04-01,FCX,2.378681554952266,Materials
2005-04-01,GOOGL,1.7021302137932763,Technology
2005-04-01,GOOGL,1.7021302137932763,Communication Services
2005-04-01,GS,4.367206259540783,Financials
2005-04-01,HD,3.082755984655381,Consumer Discretionary
2005-04-01,HON,3.0837373938811092,Industrials
2005-04-01,JNJ,3.6635588095558616,Healthcare
2005-04-01,JPM,3.0340433363395585,Financials
2005-04-01,KO,2.4797196166677207,Consumer Staples
2005-04-01,LIN,3.4689512860764906,Materials
2005-04-01,MCD,2.830666035934713,Consumer Discretionary
2005-04-01,META,3.3839616969687407,Technology
2005-04-01,META,3.3839616969687407,Communication Services
2005-04-01,MRK,2.770040240074784,Healthcare
2005-04-01,MSFT,2.8685328078061323,Technology
2005-04-01,NEE,1.7351787029563843,Utilities
2005-04-01,NFLX,0.5007752734628783,Communication Services
2005-04-01,NKE,2.0177548233921563,Consumer Discretionary
2005-04-01,PEP,3.4690418278478563,Consumer Staples
2005-04-01,PFE,2.429545418104533,Healthcare
2005-04-01,PG,3.435833412382386,Consumer Staples
2005-04-01,PLD,3.0019249125510856,Real Estate
2005-04-01,SHW,2.4282153711399665,Materials
2005-04-01,SLB,3.1238087109189268,Energy
2005-04-01,SO,2.605299979071605,Utilities
2005-04-01,SPG,3.3003816246735185,Real Estate
2005-04-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-04-01,UNH,3.628172491051261,Healthcare
2005-04-01,UNP,2.3748477340065177,Industrials
2005-04-01,UPS,3.6757563258259363,Industrials
2005-04-01,VNQ,3.157222217139372,Real Estate
2005-04-01,VZ,2.4670816694257556,Communication Services
2005-04-01,WELL,2.5236041204279993,Real Estate
2005-04-01,WFC,2.8451079057982076,Financials
2005-04-01,WMT,2.349517500730121,Consumer Staples
2005-04-01,XOM,3.3756869944343846,Energy
2005-05-01,AAPL,0.17941861451011726,Technology
2005-05-01,ABBV,3.1264741918993852,Healthcare
2005-05-01,AEP,2.7835751554142876,Utilities
2005-05-01,AMT,2.613987138882051,Real Estate
2005-05-01,AMZN,0.574082106703065,Technology
2005-05-01,AMZN,0.574082106703065,Consumer Discretionary
2005-05-01,APD,3.539143428390997,Materials
2005-05-01,BA,3.8053240768628465,Industrials
2005-05-01,BAC,3.397413107824077,Financials
2005-05-01,C,5.715879822836371,Financials
2005-05-01,CAT,3.3510547942863558,Industrials
2005-05-01,CMCSA,2.0259448290644704,Communication Services
2005-05-01,COP,3.065159430303082,Energy
2005-05-01,COST,3.4251611525479926,Consumer Staples
2005-05-01,CVX,3.23802225858274,Energy
2005-05-01,D,2.756120036375115,Utilities
2005-05-01,DUK,2.9537406886407793,Utilities
2005-05-01,ECL,3.2475726526369773,Materials
2005-05-01,EOG,2.879007232673058,Energy
2005-05-01,FCX,2.403494714301548,Materials
2005-05-01,GOOGL,1.9334944128938163,Technology
2005-05-01,GOOGL,1.9334944128938163,Communication Services
2005-05-01,GS,4.278575458397036,Financials
2005-05-01,HD,3.189387753004843,Consumer Discretionary
2005-05-01,HON,3.096794481226534,Industrials
2005-05-01,JNJ,3.6410137072809294,Healthcare
2005-05-01,JPM,3.051319419571848,Financials
2005-05-01,KO,2.5067453513709705,Consumer Staples
2005-05-01,LIN,3.469805403306379,Materials
2005-05-01,MCD,2.884787478530075,Consumer Discretionary
2005-05-01,META,3.3839616969687407,Technology
2005-05-01,META,3.3839616969687407,Communication Services
2005-05-01,MRK,2.726016923019414,Healthcare
2005-05-01,MSFT,2.8881036814336754,Technology
2005-05-01,NEE,1.731005839738033,Utilities
2005-05-01,NFLX,0.7136500737970823,Communication Services
2005-05-01,NKE,2.085574847462815,Consumer Discretionary
2005-05-01,PEP,3.4801228742497914,Consumer Staples
2005-05-01,PFE,2.456058652845359,Healthcare
2005-05-01,PG,3.459299688799122,Consumer Staples
2005-05-01,PLD,3.0469282502790853,Real Estate
2005-05-01,SHW,2.425519429360511,Materials
2005-05-01,SLB,3.1232234844828386,Energy
2005-05-01,SO,2.646544321862859,Utilities
2005-05-01,SPG,3.339707390996172,Real Estate
2005-05-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-05-01,UNH,3.6558253268547,Healthcare
2005-05-01,UNP,2.4211543253219396,Industrials
2005-05-01,UPS,3.708044019370116,Industrials
2005-05-01,VNQ,3.19182938523929,Real Estate
2005-05-01,VZ,2.466667040797671,Communication Services
2005-05-01,WELL,2.609597921183201,Real Estate
2005-05-01,WFC,2.852918848051601,Financials
2005-05-01,WMT,2.3514248469983348,Consumer Staples
2005-05-01,XOM,3.361026494946876,Energy
2005-06-01,AAPL,0.1023271095056048,Technology
2005-06-01,ABBV,3.1264741918993852,Healthcare
2005-06-01,AEP,2.826005702715925,Utilities
2005-06-01,AMT,2.7668696655732616,Real Estate
2005-06-01,AMZN,0.503498852990829,Technology
2005-06-01,AMZN,0.503498852990829,Consumer Discretionary
2005-06-01,APD,3.5403049723430797,Materials
2005-06-01,BA,3.8417633974337346,Industrials
2005-06-01,BAC,3.381966223431674,Financials
2005-06-01,C,5.697023232163151,Financials
2005-06-01,CAT,3.363725484304609,Industrials
2005-06-01,CMCSA,1.97726371824604,Communication Services
2005-06-01,COP,3.1351365655753343,Energy
2005-06-01,COST,3.4134732683901645,Consumer Staples
2005-06-01,CVX,3.2859915694433517,Energy
2005-06-01,D,2.8084948220429613,Utilities
2005-06-01,DUK,3.0423015452542264,Utilities
2005-06-01,ECL,3.2485001784967413,Materials
2005-06-01,EOG,3.0087229749044986,Energy
2005-06-01,FCX,2.4623509888188915,Materials
2005-06-01,GOOGL,1.9925923411959237,Technology
2005-06-01,GOOGL,1.9925923411959237,Communication Services
2005-06-01,GS,4.3238915181060085,Financials
2005-06-01,HD,3.1778865259836815,Consumer Discretionary
2005-06-01,HON,3.113483350013704,Industrials
2005-06-01,JNJ,3.6141065499433758,Healthcare
2005-06-01,JPM,3.0392186841132323,Financials
2005-06-01,KO,2.4400383048755163,Consumer Staples
2005-06-01,LIN,3.464027904416014,Materials
2005-06-01,MCD,2.7759736567023694,Consumer Discretionary
2005-06-01,META,3.3839616969687407,Technology
2005-06-01,META,3.3839616969687407,Communication Services
2005-06-01,MRK,2.6741397045791424,Healthcare
2005-06-01,MSFT,2.853351304889371,Technology
2005-06-01,NEE,1.765103731525351,Utilities
2005-06-01,NFLX,0.851980862979084,Communication Services
2005-06-01,NKE,2.1377191677885703,Consumer Discretionary
2005-06-01,PEP,3.43782627122034,Consumer Staples
2005-06-01,PFE,2.4514155377783258,Healthcare
2005-06-01,PG,3.4148064944327983,Consumer Staples
2005-06-01,PLD,3.121479455590497,Real Estate
2005-06-01,SHW,2.487939261049765,Materials
2005-06-01,SLB,3.228232850980029,Energy
2005-06-01,SO,2.6675301975813746,Utilities
2005-06-01,SPG,3.4034630321308454,Real Estate
2005-06-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-06-01,UNH,3.726546176923525,Healthcare
2005-06-01,UNP,2.388364756612206,Industrials
2005-06-01,UPS,3.649621096819506,Industrials
2005-06-01,VNQ,3.2257893559836086,Real Estate
2005-06-01,VZ,2.4429285246763293,Communication Services
2005-06-01,WELL,2.65992784368536,Real Estate
2005-06-01,WFC,2.8800945738157444,Financials
2005-06-01,WMT,2.374951175053774,Consumer Staples
2005-06-01,XOM,3.3884527992899587,Energy
2005-07-01,AAPL,0.2495841856479521,Technology
2005-07-01,ABBV,3.1264741918993852,Healthcare
2005-07-01,AEP,2.8744470615964373,Utilities
2005-07-01,AMT,2.856019334532897,Real Estate
2005-07-01,AMZN,0.8142579767377064,Technology
2005-07-01,AMZN,0.8142579767377064,Consumer Discretionary
2005-07-01,APD,3.5366108585099956,Materials
2005-07-01,BA,3.8419146394848127,Industrials
2005-07-01,BAC,3.3466592805815316,Financials
2005-07-01,C,5.636155639234288,Financials
2005-07-01,CAT,3.4870536584239185,Industrials
2005-07-01,CMCSA,1.9792180212219406,Communication Services
2005-07-01,COP,3.2201306067580386,Energy
2005-07-01,COST,3.440818276733204,Consumer Staples
2005-07-01,CVX,3.3226849286633353,Energy
2005-07-01,D,2.814878907239561,Utilities
2005-07-01,DUK,3.0358903209034556,Utilities
2005-07-01,ECL,3.288204699470095,Materials
2005-07-01,EOG,3.081698616732765,Energy
2005-07-01,FCX,2.535466462613752,Materials
2005-07-01,GOOGL,1.9706293046747376,Technology
2005-07-01,GOOGL,1.9706292382183588,Communication Services
2005-07-01,GS,4.376027612626848,Financials
2005-07-01,HD,3.2923893668432664,Consumer Discretionary
2005-07-01,HON,3.1833308673714353,Industrials
2005-07-01,JNJ,3.5979772599231397,Healthcare
2005-07-01,JPM,3.0341091425178095,Financials
2005-07-01,KO,2.493450650825771,Consumer Staples
2005-07-01,LIN,3.525940146388525,Materials
2005-07-01,MCD,2.8921935227673643,Consumer Discretionary
2005-07-01,META,3.3839616969687407,Technology
2005-07-01,META,3.3839616969687407,Communication Services
2005-07-01,MRK,2.6943284814529456,Healthcare
2005-07-01,MSFT,2.8838786655568147,Technology
2005-07-01,NEE,1.7987645684602156,Utilities
2005-07-01,NFLX,0.9750987165238476,Communication Services
2005-07-01,NKE,2.106325528028522,Consumer Discretionary
2005-07-01,PEP,3.4535521655150068,Consumer Staples
2005-07-01,PFE,2.411469399211637,Healthcare
2005-07-01,PG,3.467965252271489,Consumer Staples
2005-07-01,PLD,3.1787523911528686,Real Estate
2005-07-01,SHW,2.49892109539989,Materials
2005-07-01,SLB,3.3289629682576813,Energy
2005-07-01,SO,2.6767178333857236,Utilities
2005-07-01,SPG,3.4987856911347266,Real Estate
2005-07-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-07-01,UNH,3.729610013790091,Healthcare
2005-07-01,UNP,2.474485943572979,Industrials
2005-07-01,UPS,3.703246801784751,Industrials
2005-07-01,VNQ,3.30572510223358,Real Estate
2005-07-01,VZ,2.43362310960071,Communication Services
2005-07-01,WELL,2.6966560094239433,Real Estate
2005-07-01,WFC,2.8761891740587693,Financials
2005-07-01,WMT,2.398529871701952,Consumer Staples
2005-07-01,XOM,3.4104807742436214,Energy
2005-08-01,AAPL,0.3443617911414232,Technology
2005-08-01,ABBV,3.1264741918993852,Healthcare
2005-08-01,AEP,2.8343783917301213,Utilities
2005-08-01,AMT,2.892759977267544,Real Estate
2005-08-01,AMZN,0.7584666422137293,Technology
2005-08-01,AMZN,0.7584666422137293,Consumer Discretionary
2005-08-01,APD,3.4608535889445076,Materials
2005-08-01,BA,3.8570995691861194,Industrials
2005-08-01,BAC,3.3334996464004956,Financials
2005-08-01,C,5.6523047728472395,Financials
2005-08-01,CAT,3.520632652248469,Industrials
2005-08-01,CMCSA,1.979543191741695,Communication Services
2005-08-01,COP,3.277305225299434,Energy
2005-08-01,COST,3.3832887611464035,Consumer Staples
2005-08-01,CVX,3.3794795074494837,Energy
2005-08-01,D,2.849736988320839,Utilities
2005-08-01,DUK,3.0170963793225383,Utilities
2005-08-01,ECL,3.270781697857031,Materials
2005-08-01,EOG,3.1260624872106195,Energy
2005-08-01,FCX,2.5877183725457336,Materials
2005-08-01,GOOGL,1.9644942776647631,Technology
2005-08-01,GOOGL,1.9644942776647631,Communication Services
2005-08-01,GS,4.412185812222164,Financials
2005-08-01,HD,3.216245874216402,Consumer Discretionary
2005-08-01,HON,3.157543259418821,Industrials
2005-08-01,JNJ,3.5890259451682476,Healthcare
2005-08-01,JPM,3.007561785545956,Financials
2005-08-01,KO,2.498919998263252,Consumer Staples
2005-08-01,LIN,3.5036237568489432,Materials
2005-08-01,MCD,2.932438095088356,Consumer Discretionary
2005-08-01,META,3.3839616969687407,Technology
2005-08-01,META,3.3839616969687407,Communication Services
2005-08-01,MRK,2.598792877593927,Healthcare
2005-08-01,MSFT,2.9507088149131575,Technology
2005-08-01,NEE,1.7980689793048485,Utilities
2005-08-01,NFLX,1.1249295722147212,Communication Services
2005-08-01,NKE,2.0462006146062843,Consumer Discretionary
2005-08-01,PEP,3.4594038851497704,Consumer Staples
2005-08-01,PFE,2.3722187300127944,Healthcare
2005-08-01,PG,3.4703801053246095,Consumer Staples
2005-08-01,PLD,3.1521730167356705,Real Estate
2005-08-01,SHW,2.4723154254742594,Materials
2005-08-01,SLB,3.3582649188929983,Energy
2005-08-01,SO,2.670319527191227,Utilities
2005-08-01,SPG,3.4516688370185236,Real Estate
2005-08-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-08-01,UNH,3.714195528793654,Healthcare
2005-08-01,UNP,2.445041884673281,Industrials
2005-08-01,UPS,3.674327735643982,Industrials
2005-08-01,VNQ,3.2643334449731545,Real Estate
2005-08-01,VZ,2.3998672595933233,Communication Services
2005-08-01,WELL,2.660848321144977,Real Estate
2005-08-01,WFC,2.847748673746383,Financials
2005-08-01,WMT,2.305365476310303,Consumer Staples
2005-08-01,XOM,3.429866544088483,Energy
2005-09-01,AAPL,0.4782929070943131,Technology
2005-09-01,ABBV,3.1264741918993852,Healthcare
2005-09-01,AEP,2.9091701669651897,Utilities
2005-09-01,AMT,2.9382690862820016,Real Estate
2005-09-01,AMZN,0.8175748052503052,Technology
2005-09-01,AMZN,0.8175748052503052,Consumer Discretionary
2005-09-01,APD,3.456149662618946,Materials
2005-09-01,BA,3.8746115676345885,Industrials
2005-09-01,BAC,3.3233185916424626,Financials
2005-09-01,C,5.691507843349258,Financials
2005-09-01,CAT,3.577721202238638,Industrials
2005-09-01,CMCSA,1.9342927739107925,Communication Services
2005-09-01,COP,3.3357691147748,Energy
2005-09-01,COST,3.3786573762139716,Consumer Staples
2005-09-01,CVX,3.4397059723455863,Energy
2005-09-01,D,2.9775130115951534,Utilities
2005-09-01,DUK,3.056462085724675,Utilities
2005-09-01,ECL,3.2378200013100518,Materials
2005-09-01,EOG,3.285992924930433,Energy
2005-09-01,FCX,2.7294271581920015,Materials
2005-09-01,GOOGL,2.065699276245073,Technology
2005-09-01,GOOGL,2.065699276245073,Communication Services
2005-09-01,GS,4.501607488372224,Financials
2005-09-01,HD,3.1631312060707635,Consumer Discretionary
2005-09-01,HON,3.1423879383783184,Industrials
2005-09-01,JNJ,3.5924382829596793,Healthcare
2005-09-01,JPM,3.0087415196337033,Financials
2005-09-01,KO,2.48033910168283,Consumer Staples
2005-09-01,LIN,3.4959335738208255,Materials
2005-09-01,MCD,2.963984756564318,Consumer Discretionary
2005-09-01,META,3.3839616969687407,Technology
2005-09-01,META,3.3839616969687407,Communication Services
2005-09-01,MRK,2.575515800155562,Healthcare
2005-09-01,MSFT,2.8915153010534453,Technology
2005-09-01,NEE,1.9058239698980193,Utilities
2005-09-01,NFLX,1.3118016632711293,Communication Services
2005-09-01,NKE,2.0807019812754457,Consumer Discretionary
2005-09-01,PEP,3.4927519421020707,Consumer Staples
2005-09-01,PFE,2.3591418964933277,Healthcare
2005-09-01,PG,3.539661485138323,Consumer Staples
2005-09-01,PLD,3.1649490932676345,Real Estate
2005-09-01,SHW,2.4261368275388295,Materials
2005-09-01,SLB,3.3365767309584675,Energy
2005-09-01,SO,2.709093167460674,Utilities
2005-09-01,SPG,3.4349082756679685,Real Estate
2005-09-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-09-01,UNH,3.8015303582371485,Healthcare
2005-09-01,UNP,2.4940623991215403,Industrials
2005-09-01,UPS,3.6537613595377922,Industrials
2005-09-01,VNQ,3.2661548089499735,Real Estate
2005-09-01,VZ,2.3992556737710484,Communication Services
2005-09-01,WELL,2.660039114171619,Real Estate
2005-09-01,WFC,2.838440938191115,Financials
2005-09-01,WMT,2.282840258598747,Consumer Staples
2005-09-01,XOM,3.4937485069759595,Energy
2005-10-01,AAPL,0.5499061736521299,Technology
2005-10-01,ABBV,3.1264741918993852,Healthcare
2005-10-01,AEP,2.864352016679167,Utilities
2005-10-01,AMT,2.8931793507647834,Real Estate
2005-10-01,AMZN,0.68964105654304,Technology
2005-10-01,AMZN,0.68964105654304,Consumer Discretionary
2005-10-01,APD,3.499397811117592,Materials
2005-10-01,BA,3.8246728814395476,Industrials
2005-10-01,BAC,3.361534264143938,Financials
2005-10-01,C,5.697203364231472,Financials
2005-10-01,CAT,3.4669559805363828,Industrials
2005-10-01,CMCSA,1.879374584814458,Communication Services
2005-10-01,COP,3.268776575256646,Energy
2005-10-01,COST,3.4942463593028026,Consumer Staples
2005-10-01,CVX,3.313760193813104,Energy
2005-10-01,D,2.8533242543246065,Utilities
2005-10-01,DUK,2.9597108591793306,Utilities
2005-10-01,ECL,3.2759057005809415,Materials
2005-10-01,EOG,3.1861065706813303,Energy
2005-10-01,FCX,2.7577181474389754,Materials
2005-10-01,GOOGL,2.227772620935647,Technology
2005-10-01,GOOGL,2.227772620935647,Communication Services
2005-10-01,GS,4.540249104704551,Financials
2005-10-01,HD,3.236415123652913,Consumer Discretionary
2005-10-01,HON,3.050272606123942,Industrials
2005-10-01,JNJ,3.581953157562782,Healthcare
2005-10-01,JPM,3.0850362444127044,Financials
2005-10-01,KO,2.4771492542805946,Consumer Staples
2005-10-01,LIN,3.5301095066388357,Materials
2005-10-01,MCD,2.905894724303864,Consumer Discretionary
2005-10-01,META,3.3839616969687407,Technology
2005-10-01,META,3.3839616969687407,Communication Services
2005-10-01,MRK,2.611962054575664,Healthcare
2005-10-01,MSFT,2.8903487634843885,Technology
2005-10-01,NEE,1.8055856599240503,Utilities
2005-10-01,NFLX,1.327832526338134,Communication Services
2005-10-01,NKE,2.1109279116247137,Consumer Discretionary
2005-10-01,PEP,3.538416168002339,Consumer Staples
2005-10-01,PFE,2.22062042756832,Healthcare
2005-10-01,PG,3.479531171470896,Consumer Staples
2005-10-01,PLD,3.14878382574056,Real Estate
2005-10-01,SHW,2.391037434545519,Materials
2005-10-01,SLB,3.4119954999904274,Energy
2005-10-01,SO,2.6873250941617153,Utilities
2005-10-01,SPG,3.400596767980254,Real Estate
2005-10-01,TSLA,0.4628953219237585,Consumer Discretionary
2005-10-01,UNH,3.8311586623411995,Healthcare
2005-10-01,UNP,2.4627148391066003,Industrials
2005-10-01,UPS,3.707409968655422,Industrials
2005-10-01,VNQ,3.2484057386937684,Real Estate
2005-10-01,VZ,2.3624913063975943,Communication Services
2005-10-01,WELL,2.6088737873031573,Real Estate
2005-10-01,WFC,2.8658903989385918,Financials
2005-10-01,WMT,2.35947232456468,Consumer Staples
2005-10-01,XOM,3.3699273993899252,Energy
2005-11-01,AAPL,0.7134142469018068,Technology
2005-11-01,ABBV,3.1264741918993852,Healthcare
2005-11-01,AEP,2.826227287980293,Utilities
2005-11-01,AMT,3.027915437058565,Real Estate
